"","species","wgt"
"13397","PF",7
"13398","DO",47
"13399","PF",9
"13400","PF",7
"13401","DM",48
"13402","PM",19
"13403","DM",42
"13404","DM",49
"13405","PF",8
"13406","OT",19
"13407","DO",49
"13408","PP",19
"13409","DO",28
"13410","DM",31
"13411","PB",28
"13412","DO",38
"13413","PM",14
"13414","OT",25
"13415","PP",21
"13416","DO",46
"13417","PP",12
"13418","PP",15
"13419","DO",49
"13420","DO",42
"13421","PP",15
"13422","DM",42
"13423","DO",34
"13424","PP",13
"13425","DO",44
"13426","DO",34
"13427","OT",29
"13428","DM",43
"13429","OT",35
"13430","PM",15
"13431","PB",30
"13432","DM",51
"13433","DO",42
"13434","DM",41
"13435","PP",14
"13436","PP",20
"13437","DM",44
"13438","DM",39
"13439","PP",20
"13440","PP",15
"13441","PP",20
"13442","DM",31
"13443","NA",194
"13444","OT",30
"13445","DM",42
"13446","PP",17
"13447","DO",32
"13448","DM",45
"13449","PP",11
"13450","PF",10
"13451","DM",42
"13452","PP",14
"13453","DM",47
"13454","DM",44
"13455","DO",40
"13456","DM",46
"13457","DM",39
"13458","OT",28
"13459","DM",48
"13460","PM",22
"13461","DM",40
"13462","PP",16
"13463","DM",46
"13464","PM",19
"13465","PF",7
"13466","DM",42
"13467","OT",24
"13468","DM",37
"13469","OT",14
"13470","DM",48
"13471","PP",18
"13472","PB",29
"13473","DM",41
"13474","DM",46
"13475","PM",21
"13476","DM",41
"13477","PP",22
"13478","DM",39
"13479","PP",20
"13480","DO",40
"13481","PP",18
"13482","DM",39
"13483","DM",47
"13484","PP",15
"13485","DM",37
"13486","PM",15
"13487","PB",29
"13488","DM",50
"13489","DM",45
"13490","DM",41
"13491","DM",40
"13492","PF",8
"13493","PB",34
"13494","DM",46
"13495","DO",47
"13496","OT",18
"13497","DM",47
"13498","DS",118
"13499","PP",18
"13500","PP",19
"13501","PB",27
"13502","OT",28
"13503","SH",80
"13504","OT",24
"13505","PP",20
"13506","DO",49
"13507","SH",43
"13508","NA",178
"13509","DM",51
"13510","DM",45
"13511","OT",27
"13512","PF",9
"13513","DM",49
"13514","DM",43
"13515","DM",49
"13516","PF",8
"13517","PF",8
"13518","DM",44
"13519","DM",33
"13520","OT",34
"13521","PF",7
"13522","PP",14
"13523","PP",14
"13524","PP",22
"13525","DO",51
"13526","DM",44
"13527","PP",11
"13528","PP",13
"13529","DO",47
"13530","PM",17
"13531","DO",38
"13532","DO",53
"13533","DO",52
"13534","DO",41
"13535","PB",34
"13536","PP",15
"13537","PF",7
"13538","DM",41
"13539","DM",44
"13540","DM",53
"13541","PP",16
"13542","DO",44
"13543","PP",21
"13544","PP",18
"13545","DM",34
"13546","RM",11
"13547","NA",208
"13548","OT",21
"13549","DM",42
"13550","DM",43
"13551","PP",15
"13552","PP",14
"13553","OT",29
"13554","DO",36
"13555","DM",45
"13556","DM",47
"13557","DM",36
"13558","DO",44
"13559","NA",121
"13560","DM",38
"13561","DM",39
"13562","PP",16
"13563","OT",21
"13564","DM",39
"13565","DM",46
"13566","DM",39
"13567","DM",49
"13568","DM",44
"13569","OT",20
"13570","DM",49
"13571","PP",18
"13572","NA",138
"13573","DM",45
"13574","DM",43
"13575","DM",42
"13576","DM",38
"13577","DM",51
"13578","PB",27
"13579","DM",51
"13580","DM",36
"13581","PB",37
"13582","PB",41
"13583","DM",49
"13584","DM",56
"13585","OT",19
"13586","PF",8
"13587","PP",11
"13588","DM",40
"13589","PB",40
"13590","DM",49
"13591","PP",16
"13592","DS",113
"13593","PB",28
"13594","DO",51
"13595","OT",34
"13596","NA",138
"13597","DO",58
"13598","OT",26
"13599","RM",15
"13600","NA",174
"13601","PB",29
"13602","PB",40
"13603","PB",27
"13604","DM",42
"13605","DM",50
"13606","DM",44
"13607","PF",7
"13608","DM",43
"13609","DM",53
"13610","PB",30
"13611","OT",28
"13612","PF",8
"13613","OT",24
"13614","DM",51
"13615","DM",48
"13616","PP",17
"13617","DM",34
"13618","DO",50
"13619","OT",19
"13620","DO",46
"13621","OT",23
"13622","DM",44
"13623","DO",45
"13624","PP",11
"13625","PM",30
"13626","DO",51
"13627","PM",20
"13628","DO",51
"13629","DM",54
"13630","DM",44
"13631","DO",47
"13632","NA",183
"13633","DM",45
"13634","OT",29
"13635","OT",24
"13636","DM",45
"13637","DO",45
"13638","OT",26
"13639","OT",24
"13640","DM",46
"13641","NA",136
"13642","DM",46
"13643","DM",54
"13644","OT",21
"13645","DM",48
"13646","DM",42
"13647","OT",18
"13648","DM",48
"13649","PM",21
"13650","PM",24
"13651","DM",48
"13652","DM",43
"13653","DM",49
"13654","PB",33
"13655","OT",21
"13656","OT",29
"13657","DM",47
"13658","NA",162
"13659","DM",40
"13660","PF",8
"13661","DO",53
"13662","OT",22
"13663","DM",42
"13664","OT",24
"13665","PM",18
"13666","DM",55
"13667","DM",45
"13668","DM",45
"13669","PB",26
"13670","DM",48
"13671","PB",34
"13672","DO",49
"13673","DS",108
"13674","PB",29
"13675","DM",47
"13676","PB",27
"13677","PM",17
"13678","PB",45
"13679","NA",186
"13680","PB",27
"13681","DM",38
"13682","PM",30
"13683","DM",47
"13684","DM",40
"13685","DM",49
"13686","DM",44
"13687","DM",43
"13688","OT",25
"13689","DO",52
"13690","DO",47
"13691","PM",23
"13692","DM",34
"13693","DO",49
"13694","DM",42
"13695","DM",38
"13696","DO",48
"13697","DM",43
"13698","OT",19
"13699","DM",48
"13700","OT",24
"13701","DM",42
"13702","NA",172
"13703","DM",40
"13704","OT",26
"13705","DM",43
"13706","DM",42
"13707","DM",42
"13708","DM",46
"13709","OT",22
"13710","NA",120
"13711","DM",44
"13712","DM",50
"13713","DM",48
"13714","DM",44
"13715","DM",38
"13716","DM",43
"13717","DM",47
"13718","DM",44
"13719","DM",46
"13720","DM",44
"13721","PM",14
"13722","OT",25
"13723","DM",43
"13724","PF",8
"13725","NA",170
"13726","DM",46
"13727","DM",45
"13728","DM",38
"13729","OT",24
"13730","OT",23
"13731","NA",145
"13732","DM",45
"13733","DM",47
"13734","DO",45
"13735","PM",27
"13736","DM",50
"13737","DM",41
"13738","DM",39
"13739","OT",23
"13740","PB",26
"13741","PB",34
"13742","DM",42
"13743","PB",32
"13744","OT",21
"13745","DS",103
"13746","DO",42
"13747","OT",24
"13748","DO",48
"13749","PB",25
"13750","DM",43
"13751","PE",21
"13752","OT",22
"13753","DM",44
"13754","DO",51
"13755","PB",41
"13756","RM",11
"13757","RM",11
"13758","PB",27
"13759","PB",30
"13760","DM",44
"13761","DM",51
"13762","DM",47
"13763","DM",48
"13764","DM",43
"13765","DM",45
"13766","OT",23
"13767","OT",23
"13768","DM",43
"13769","DO",50
"13770","DM",36
"13771","DO",50
"13772","OT",21
"13773","DM",42
"13774","DM",41
"13775","DO",42
"13776","DO",50
"13777","DM",48
"13778","DM",43
"13779","DM",45
"13780","DO",43
"13781","DM",52
"13782","DM",45
"13783","OT",23
"13784","DM",40
"13785","NA",177
"13786","DM",41
"13787","DM",41
"13788","DM",42
"13789","DM",42
"13790","DM",42
"13791","OT",26
"13792","DM",47
"13793","DM",44
"13794","DM",42
"13795","NA",122
"13796","DM",43
"13797","OT",21
"13798","DM",40
"13799","DM",39
"13800","DM",45
"13801","DM",44
"13802","DM",45
"13803","OT",22
"13804","OT",26
"13805","DM",47
"13806","DM",47
"13807","DM",48
"13808","DM",42
"13809","DM",45
"13810","OT",22
"13811","DM",46
"13812","DM",40
"13813","OT",24
"13814","DM",47
"13815","PB",24
"13816","OT",20
"13817","PB",32
"13818","DM",40
"13819","DM",38
"13820","DM",45
"13821","DS",111
"13822","DO",50
"13823","OT",22
"13824","NA",181
"13825","RM",9
"13826","OT",26
"13827","PB",28
"13828","DM",45
"13829","DM",45
"13830","OT",26
"13831","OT",24
"13832","DM",40
"13833","DM",44
"13834","OT",22
"13835","DM",44
"13836","DO",49
"13837","DM",35
"13838","DM",42
"13839","DM",36
"13840","DO",53
"13841","DM",43
"13842","DO",43
"13843","DO",45
"13844","DO",44
"13845","DM",39
"13846","DM",44
"13847","DM",40
"13848","NA",169
"13849","DM",41
"13850","DM",43
"13851","PE",24
"13852","OT",23
"13853","OT",25
"13854","DM",50
"13855","OT",21
"13856","DM",42
"13857","DM",39
"13858","OT",25
"13859","DM",46
"13860","DM",45
"13861","DM",43
"13862","DM",44
"13863","OT",24
"13864","DM",44
"13865","DM",44
"13866","DM",46
"13867","DM",44
"13868","DM",45
"13869","DM",39
"13870","OT",27
"13871","OT",22
"13872","OT",22
"13873","DM",38
"13874","DM",43
"13875","DM",49
"13876","PB",25
"13877","DM",36
"13878","DM",41
"13879","DM",42
"13880","PB",31
"13881","DS",122
"13882","DO",52
"13883","OT",25
"13884","DM",41
"13885","DM",46
"13886","OT",22
"13887","DO",53
"13888","PB",42
"13889","OT",23
"13890","DM",44
"13891","DM",51
"13892","DO",52
"13893","DM",44
"13894","DM",43
"13895","DM",49
"13896","DM",40
"13897","DM",43
"13898","OT",26
"13899","DM",43
"13900","DO",48
"13901","DM",40
"13902","DM",48
"13903","DO",56
"13904","DO",51
"13905","DM",45
"13906","DM",43
"13907","DM",41
"13908","DO",46
"13909","DM",41
"13910","DM",40
"13911","DM",42
"13912","DO",43
"13913","OT",22
"13914","DM",41
"13915","OT",23
"13916","DM",40
"13917","DM",41
"13918","DM",43
"13919","DM",41
"13920","DM",41
"13921","DM",42
"13922","DM",42
"13923","DM",44
"13924","DM",43
"13925","NA",178
"13926","DM",40
"13927","OT",22
"13928","DM",42
"13929","OT",23
"13930","DM",43
"13931","DM",49
"13932","DM",47
"13933","DM",44
"13934","DM",41
"13935","DM",49
"13936","DM",45
"13937","OT",22
"13938","OT",23
"13939","DM",42
"13940","DM",42
"13941","DM",44
"13942","DM",45
"13943","DM",45
"13944","DM",46
"13945","DM",47
"13946","DM",39
"13947","OT",22
"13948","OT",24
"13949","OT",23
"13950","OT",24
"13951","DM",43
"13952","DM",41
"13953","DM",39
"13954","DM",42
"13955","OT",24
"13956","DM",44
"13957","PB",35
"13958","PB",24
"13959","DM",43
"13960","PP",18
"13961","DM",45
"13962","DM",48
"13963","DM",44
"13964","DM",43
"13965","PP",20
"13966","OT",23
"13967","PB",30
"13968","NA",188
"13969","DM",47
"13970","DM",47
"13971","DM",48
"13972","DM",51
"13973","DM",43
"13974","DM",48
"13975","DM",49
"13976","DM",42
"13977","DM",40
"13978","DM",46
"13979","DM",37
"13980","OT",28
"13981","DM",38
"13982","DM",56
"13983","DM",49
"13984","DM",43
"13985","DM",45
"13986","DM",49
"13987","DM",47
"13988","DM",43
"13989","PP",22
"13990","DM",40
"13991","DM",44
"13992","DM",44
"13993","DM",50
"13994","PB",35
"13995","DM",45
"13996","PB",42
"13997","DM",45
"13998","DM",50
"13999","DM",45
"14000","DM",58
"14001","PP",18
"14002","PP",19
"14003","DM",46
"14004","DM",53
"14005","OT",29
"14006","NA",200
"14007","DM",40
"14008","OT",13
"14009","OT",13
"14010","OT",26
"14011","DM",50
"14012","DM",26
"14013","DM",48
"14014","DM",49
"14015","PP",18
"14016","PP",20
"14017","DO",57
"14018","PP",14
"14019","DO",59
"14020","DM",46
"14021","DM",54
"14022","OT",14
"14023","NA",238
"14024","DM",42
"14025","DM",44
"14026","DM",46
"14027","DM",47
"14028","DM",47
"14029","OT",31
"14030","DM",45
"14031","DM",46
"14032","PP",14
"14033","DM",46
"14034","DM",43
"14035","DM",50
"14036","DM",50
"14037","DM",41
"14038","DM",50
"14039","DM",53
"14040","DM",44
"14041","DM",43
"14042","DM",46
"14043","DM",44
"14044","DM",47
"14045","PP",19
"14046","PB",19
"14047","DM",45
"14048","PB",31
"14049","PB",46
"14050","NA",190
"14051","DM",51
"14052","PP",21
"14053","DM",21
"14054","PP",21
"14055","DM",45
"14056","NA",110
"14057","DM",52
"14058","NA",158
"14059","DM",29
"14060","DM",43
"14061","DM",48
"14062","DM",43
"14063","DM",48
"14064","DO",46
"14065","PP",15
"14066","DO",57
"14067","DM",47
"14068","PP",18
"14069","DM",48
"14070","DO",55
"14071","DO",28
"14072","DO",44
"14073","DM",46
"14074","DM",53
"14075","DM",44
"14076","DM",46
"14077","PP",20
"14078","DO",59
"14079","DM",44
"14080","PP",18
"14081","DM",52
"14082","NA",199
"14083","DM",47
"14084","DM",48
"14085","DM",46
"14086","DM",45
"14087","DM",48
"14088","DM",48
"14089","DM",22
"14090","DM",46
"14091","OT",30
"14092","DM",46
"14093","DM",57
"14094","OT",29
"14095","PF",10
"14096","DM",54
"14097","DM",46
"14098","DM",45
"14099","DM",51
"14100","DM",51
"14101","PP",16
"14102","DM",49
"14103","DM",48
"14104","DM",47
"14105","DM",39
"14106","DM",51
"14107","NA",140
"14108","DM",40
"14109","DM",49
"14110","DM",46
"14111","PE",13
"14112","DM",44
"14113","DM",38
"14114","DM",43
"14115","PP",17
"14116","PM",9
"14117","DM",50
"14118","DM",44
"14119","DM",38
"14120","PP",19
"14121","PM",22
"14122","DM",44
"14123","PP",20
"14124","DM",40
"14125","NA",120
"14126","DM",44
"14127","OT",25
"14128","DM",45
"14129","DM",42
"14130","DM",46
"14131","OT",29
"14132","DM",44
"14133","PB",31
"14134","DS",106
"14135","DM",33
"14136","NA",182
"14137","PP",20
"14138","PP",15
"14139","DM",32
"14140","DM",44
"14141","PP",13
"14142","NA",132
"14143","PP",12
"14144","DM",45
"14145","DM",43
"14146","DM",46
"14147","DO",49
"14148","PP",10
"14149","PP",14
"14150","DO",55
"14151","PP",17
"14152","DO",41
"14153","PP",13
"14154","DM",44
"14155","DM",44
"14156","PP",11
"14157","DM",43
"14158","DM",44
"14159","DM",45
"14160","OT",28
"14161","NA",189
"14162","DM",33
"14163","OT",17
"14164","OT",23
"14165","DM",45
"14166","DM",45
"14167","OT",24
"14168","DM",44
"14169","DM",48
"14170","PE",11
"14171","DM",49
"14172","DM",51
"14173","DM",43
"14174","DM",42
"14175","DM",49
"14176","DM",34
"14177","OT",27
"14178","PP",14
"14179","DM",47
"14180","DO",30
"14181","OT",29
"14182","PP",18
"14183","DM",33
"14184","PP",23
"14185","NA",93
"14186","DO",49
"14187","DM",42
"14188","DM",39
"14189","PP",14
"14190","DM",38
"14191","DM",49
"14192","PB",21
"14193","DS",113
"14194","DM",40
"14195","DM",48
"14196","PP",16
"14197","PP",18
"14198","PP",22
"14199","PP",16
"14200","DM",43
"14201","DM",43
"14202","DM",52
"14203","PP",17
"14204","DM",46
"14205","PP",15
"14206","PP",16
"14207","PP",20
"14208","PP",17
"14209","PB",31
"14210","DO",62
"14211","DO",49
"14212","PB",20
"14213","PP",22
"14214","OT",30
"14215","PP",21
"14216","DM",43
"14217","PB",16
"14218","DM",37
"14219","PP",25
"14220","DM",46
"14221","PP",17
"14222","DM",39
"14223","DM",54
"14224","OT",24
"14225","DM",45
"14226","PP",12
"14227","DM",44
"14228","DM",31
"14229","DM",41
"14230","DM",45
"14231","DM",35
"14232","OT",31
"14233","PB",22
"14234","DM",45
"14235","DM",52
"14236","OT",27
"14237","DM",38
"14238","DM",47
"14239","DO",28
"14240","DM",44
"14241","PP",21
"14242","DM",49
"14243","DM",40
"14244","PB",32
"14245","PB",19
"14246","PB",28
"14247","OT",32
"14248","OT",32
"14249","DM",44
"14250","PB",28
"14251","PB",20
"14252","PB",26
"14253","DM",45
"14254","PP",18
"14255","DO",52
"14256","PB",28
"14257","PP",16
"14258","NA",143
"14259","PP",11
"14260","PB",33
"14261","PP",17
"14262","OT",18
"14263","DM",49
"14264","DM",40
"14265","PP",8
"14266","DM",47
"14267","PB",32
"14268","DM",46
"14269","PP",16
"14270","PB",29
"14271","DM",45
"14272","PP",11
"14273","PB",22
"14274","PB",29
"14275","DO",57
"14276","PP",17
"14277","DO",47
"14278","PP",16
"14279","PP",17
"14280","DM",41
"14281","DM",37
"14282","DM",42
"14283","PP",13
"14284","PP",16
"14285","DM",51
"14286","DM",42
"14287","PB",28
"14288","NA",196
"14289","PP",12
"14290","OT",22
"14291","DM",26
"14292","OT",24
"14293","DM",45
"14294","DM",42
"14295","DM",40
"14296","DM",36
"14297","OT",24
"14298","PM",19
"14299","PP",15
"14300","DM",23
"14301","DM",37
"14302","PP",17
"14303","DM",45
"14304","PP",17
"14305","DM",41
"14306","PF",7
"14307","DO",43
"14308","OT",30
"14309","DM",42
"14310","DM",44
"14311","PB",26
"14312","DM",47
"14313","PB",28
"14314","DM",43
"14315","PB",26
"14316","DM",47
"14317","NA",178
"14318","DS",120
"14319","PP",12
"14320","DM",36
"14321","OT",20
"14322","NA",149
"14323","OT",20
"14324","DO",53
"14325","PP",16
"14326","PB",35
"14327","DM",28
"14328","PP",12
"14329","DM",48
"14330","PP",17
"14331","DM",38
"14332","OT",23
"14333","DM",43
"14334","PP",17
"14335","PP",14
"14336","DO",56
"14337","PP",13
"14338","PB",38
"14339","DO",50
"14340","PB",30
"14341","PP",11
"14342","DO",54
"14343","PP",13
"14344","DO",49
"14345","DO",48
"14346","PP",16
"14347","DM",44
"14348","DO",45
"14349","DM",20
"14350","DM",39
"14351","OT",23
"14352","DM",38
"14353","DM",30
"14354","PP",13
"14355","DM",44
"14356","PP",12
"14357","PP",13
"14358","NA",175
"14359","PP",11
"14360","PP",14
"14361","DM",46
"14362","DM",34
"14363","DM",43
"14364","DM",53
"14365","OT",25
"14366","PP",11
"14367","OT",22
"14368","DM",42
"14369","DM",39
"14370","DM",35
"14371","OT",22
"14372","DM",38
"14373","PB",31
"14374","PP",16
"14375","DM",45
"14376","DM",25
"14377","DO",51
"14378","PP",16
"14379","DM",40
"14380","PB",29
"14381","DM",41
"14382","DM",25
"14383","PB",28
"14384","DM",50
"14385","DM",44
"14386","PB",27
"14387","PB",41
"14388","PB",25
"14389","PM",21
"14390","PB",26
"14391","OT",23
"14392","PB",29
"14393","DS",120
"14394","OT",27
"14395","DM",37
"14396","DO",50
"14397","NA",168
"14398","DM",44
"14399","OT",28
"14400","PB",32
"14401","OT",22
"14402","DM",37
"14403","DM",39
"14404","DM",47
"14405","DM",46
"14406","DM",43
"14407","DM",36
"14408","OT",19
"14409","OT",24
"14410","DM",41
"14411","PB",38
"14412","DO",54
"14413","DO",47
"14414","PB",24
"14415","DM",38
"14416","PB",35
"14417","DO",45
"14418","DO",53
"14419","DM",37
"14420","DM",41
"14421","DM",43
"14422","DO",49
"14423","PP",14
"14424","DM",45
"14425","DO",52
"14426","DM",47
"14427","DM",44
"14428","DM",36
"14429","PM",19
"14430","DM",44
"14431","DM",45
"14432","OT",23
"14433","PB",25
"14434","DM",45
"14435","DM",36
"14436","DM",35
"14437","OT",25
"14438","DM",47
"14439","PP",15
"14440","DM",37
"14441","DM",40
"14442","DM",32
"14443","DM",41
"14444","DM",42
"14445","DM",48
"14446","DM",34
"14447","OT",27
"14448","PB",28
"14449","DM",47
"14450","PB",27
"14451","OT",28
"14452","DM",46
"14453","DM",34
"14454","DS",112
"14455","DO",52
"14456","DO",42
"14457","OT",23
"14458","PB",27
"14459","DM",38
"14460","DM",43
"14461","DM",40
"14462","DM",46
"14463","DM",48
"14464","DM",48
"14465","DM",38
"14466","DM",46
"14467","OT",20
"14468","DO",44
"14469","DM",42
"14470","DM",39
"14471","OT",26
"14472","DO",50
"14473","OT",27
"14474","DO",59
"14475","DM",37
"14476","DM",43
"14477","DO",49
"14478","DM",39
"14479","DM",47
"14480","DM",42
"14481","OT",25
"14482","DM",42
"14483","DO",55
"14484","OT",25
"14485","DM",34
"14486","DO",46
"14487","DM",46
"14488","DO",56
"14489","DM",46
"14490","DM",39
"14491","DM",40
"14492","DM",47
"14493","PB",29
"14494","DM",38
"14495","DM",39
"14496","DM",35
"14497","DM",41
"14498","DM",45
"14499","DM",42
"14500","DM",44
"14501","DM",49
"14502","DM",42
"14503","DM",38
"14504","DM",33
"14505","DM",41
"14506","DO",52
"14507","DM",45
"14508","DM",36
"14509","PB",29
"14510","DM",43
"14511","DM",51
"14512","PB",28
"14513","DM",47
"14514","DO",43
"14515","OT",23
"14516","OT",27
"14517","OT",31
"14518","DM",36
"14519","DS",119
"14520","NA",165
"14521","DM",39
"14522","DM",51
"14523","DM",47
"14524","DM",44
"14525","DM",41
"14526","DM",40
"14527","OT",28
"14528","DO",45
"14529","DM",42
"14530","DM",38
"14531","DM",40
"14532","DM",41
"14533","DM",43
"14534","DM",44
"14535","DM",47
"14536","DM",37
"14537","DM",38
"14538","DM",48
"14539","DM",39
"14540","DM",45
"14541","DM",37
"14542","DM",33
"14543","DM",39
"14544","DO",61
"14545","DO",54
"14546","DM",50
"14547","DM",48
"14548","DM",50
"14549","OT",25
"14550","DM",50
"14551","DM",41
"14552","DM",59
"14553","DM",37
"14554","DM",39
"14555","DM",37
"14556","DM",42
"14557","DM",46
"14558","DM",46
"14559","DM",40
"14560","DM",45
"14561","DM",44
"14562","OT",29
"14563","OT",27
"14564","DM",45
"14565","PB",28
"14566","DM",38
"14567","PB",29
"14568","DO",50
"14569","OT",22
"14570","OT",26
"14571","DO",46
"14572","DO",51
"14573","OT",25
"14574","PE",18
"14575","DM",44
"14576","DM",47
"14577","DS",136
"14578","NA",162
"14579","DM",45
"14580","DM",50
"14581","DM",37
"14582","DM",42
"14583","DM",45
"14584","OT",22
"14585","DM",40
"14586","DM",41
"14587","DM",43
"14588","DM",48
"14589","OT",21
"14590","DM",40
"14591","DO",46
"14592","DM",43
"14593","DO",59
"14594","DM",40
"14595","PB",32
"14596","DO",53
"14597","OT",25
"14598","DM",42
"14599","DM",41
"14600","OT",23
"14601","DM",43
"14602","DM",41
"14603","RM",11
"14604","DM",41
"14605","OT",27
"14606","DM",46
"14607","DM",38
"14608","DO",61
"14609","DM",41
"14610","DM",46
"14611","DM",41
"14612","DM",39
"14613","PB",27
"14614","DM",44
"14615","DM",40
"14616","DO",57
"14617","DM",46
"14618","DM",46
"14619","DM",46
"14620","DM",39
"14621","DM",41
"14622","DM",44
"14623","DM",36
"14624","DM",42
"14625","NA",212
"14626","DM",40
"14627","DM",48
"14628","OT",25
"14629","PB",29
"14630","OT",20
"14631","DM",46
"14632","PB",31
"14633","OT",27
"14634","DS",140
"14635","DM",50
"14636","DO",49
"14637","RM",13
"14638","PM",24
"14639","PM",24
"14640","DM",50
"14641","OT",23
"14642","DM",39
"14643","DM",46
"14644","DM",45
"14645","DM",42
"14646","DM",45
"14647","DM",38
"14648","DM",49
"14649","DM",42
"14650","DM",42
"14651","DO",47
"14652","DM",42
"14653","OT",24
"14654","DM",40
"14655","DO",52
"14656","DM",51
"14657","DO",32
"14658","PB",25
"14659","PB",41
"14660","DM",40
